Season;Episode;Rating;Code
7;15;7.5;tt0056751
7;16;7.5;tt0056751
7;17;7.5;tt0056751
7;18;7.7;tt0056751
7;19;8.3;tt0056751
7;20;8.3;tt0056751
7;21;8.6;tt0056751
7;22;8.4;tt0056751
7;23;8.5;tt0056751
7;24;8.7;tt0056751
7;25;8.6;tt0056751
8;1;7.8;tt0056751
8;2;7.8;tt0056751
8;3;7.9;tt0056751
8;4;7.8;tt0056751
8;5;7.6;tt0056751
8;6;7.6;tt0056751
8;7;7.6;tt0056751
8;8;7.6;tt0056751
8;9;7.6;tt0056751
8;10;7.6;tt0056751
8;11;7.2;tt0056751
8;12;7.2;tt0056751
8;13;7.2;tt0056751
8;14;7.4;tt0056751
8;15;7.0;tt0056751
8;16;7.1;tt0056751
8;17;7.0;tt0056751
8;18;7.1;tt0056751
8;19;7.0;tt0056751
8;20;7.1;tt0056751
8;21;8.1;tt0056751
8;22;7.9;tt0056751
8;23;7.8;tt0056751
8;24;7.9;tt0056751
8;25;7.8;tt0056751
9;1;7.8;tt0056751
9;2;7.8;tt0056751
9;3;7.9;tt0056751
9;4;8.1;tt0056751
9;5;7.6;tt0056751
9;6;7.6;tt0056751
9;7;7.6;tt0056751
9;8;7.7;tt0056751
9;9;7.9;tt0056751
9;10;7.9;tt0056751
9;11;7.7;tt0056751
9;12;7.7;tt0056751
9;13;7.8;tt0056751
9;14;7.9;tt0056751
9;15;6.8;tt0056751
9;16;6.8;tt0056751
9;17;6.8;tt0056751
9;18;6.8;tt0056751
9;19;6.6;tt0056751
9;20;6.7;tt0056751
9;21;6.8;tt0056751
9;22;6.8;tt0056751
9;23;6.6;tt0056751
9;24;7.0;tt0056751
9;25;6.8;tt0056751
9;26;6.9;tt0056751
10;1;8.2;tt0056751
10;2;8.1;tt0056751
10;3;8.1;tt0056751
10;4;8.2;tt0056751
10;5;7.8;tt0056751
10;6;7.8;tt0056751
10;7;7.8;tt0056751
10;8;7.8;tt0056751
10;9;7.6;tt0056751
10;10;7.5;tt0056751
10;11;7.6;tt0056751
10;12;7.6;tt0056751
10;13;7.5;tt0056751
10;14;7.6;tt0056751
10;15;7.5;tt0056751
10;16;7.5;tt0056751
10;17;7.4;tt0056751
10;18;7.4;tt0056751
10;19;7.4;tt0056751
10;20;7.5;tt0056751
10;21;8.2;tt0056751
10;22;8.1;tt0056751
10;23;8.2;tt0056751
10;24;8.2;tt0056751
10;25;8.2;tt0056751
10;26;8.4;tt0056751
11;1;8.2;tt0056751
11;2;8.1;tt0056751
11;3;8.1;tt0056751
11;4;8.1;tt0056751
11;5;7.6;tt0056751
11;6;7.3;tt0056751
11;7;7.3;tt0056751
11;8;7.3;tt0056751
11;9;7.3;tt0056751
11;10;7.4;tt0056751
11;11;7.4;tt0056751
11;12;7.4;tt0056751
11;13;7.5;tt0056751
11;14;7.5;tt0056751
11;15;6.7;tt0056751
11;16;6.6;tt0056751
11;17;6.6;tt0056751
11;18;6.8;tt0056751
11;19;6.8;tt0056751
11;20;6.8;tt0056751
11;21;7.8;tt0056751
11;22;7.5;tt0056751
11;23;7.6;tt0056751
11;24;7.6;tt0056751
11;25;7.7;tt0056751
11;26;8.4;tt0056751
12;1;7.7;tt0056751
12;2;7.4;tt0056751
12;3;7.3;tt0056751
12;4;7.3;tt0056751
12;5;8.4;tt0056751
12;6;8.3;tt0056751
12;7;8.2;tt0056751
12;8;8.3;tt0056751
12;9;7.4;tt0056751
12;10;7.4;tt0056751
12;11;9.2;tt0056751
12;12;9.1;tt0056751
12;13;9.0;tt0056751
12;14;9.1;tt0056751
12;15;9.1;tt0056751
12;16;9.3;tt0056751
12;17;7.2;tt0056751
12;18;7.1;tt0056751
12;19;7.1;tt0056751
12;20;7.2;tt0056751
13;1;8.4;tt0056751
13;2;8.4;tt0056751
13;3;8.4;tt0056751
13;4;8.3;tt0056751
13;5;7.7;tt0056751
13;6;7.7;tt0056751
13;7;7.6;tt0056751
13;8;7.5;tt0056751
13;9;8.6;tt0056751
13;10;8.6;tt0056751
13;11;8.6;tt0056751
13;12;8.7;tt0056751
13;13;7.6;tt0056751
13;14;7.5;tt0056751
13;15;7.4;tt0056751
13;16;7.3;tt0056751
13;17;8.3;tt0056751
13;18;8.4;tt0056751
13;19;8.5;tt0056751
13;20;8.6;tt0056751
13;21;8.8;tt0056751
13;22;8.8;tt0056751
13;23;8.8;tt0056751
13;24;8.7;tt0056751
13;25;8.8;tt0056751
13;26;8.8;tt0056751
14;1;7.7;tt0056751
14;2;7.6;tt0056751
14;3;7.6;tt0056751
14;4;7.7;tt0056751
14;5;7.8;tt0056751
14;6;7.8;tt0056751
14;7;7.8;tt0056751
14;8;7.8;tt0056751
14;9;8.6;tt0056751
14;10;8.6;tt0056751
14;11;8.7;tt0056751
14;12;8.7;tt0056751
14;13;7.8;tt0056751
14;14;7.7;tt0056751
14;15;7.7;tt0056751
14;16;7.6;tt0056751
14;17;8.5;tt0056751
14;18;8.7;tt0056751
14;19;8.7;tt0056751
14;20;8.7;tt0056751
14;21;8.9;tt0056751
14;22;8.8;tt0056751
14;23;8.8;tt0056751
14;24;8.8;tt0056751
14;25;8.8;tt0056751
14;26;8.9;tt0056751
15;1;8.2;tt0056751
15;2;8.2;tt0056751
15;3;8.2;tt0056751
15;4;8.3;tt0056751
15;5;7.1;tt0056751
15;6;7.1;tt0056751
15;7;6.9;tt0056751
15;8;6.8;tt0056751
15;9;7.6;tt0056751
15;10;7.5;tt0056751
15;11;7.7;tt0056751
15;12;7.6;tt0056751
15;13;7.8;tt0056751
15;14;7.9;tt0056751
15;15;7.8;tt0056751
15;16;7.9;tt0056751
15;17;6.6;tt0056751
15;18;5.9;tt0056751
15;19;5.9;tt0056751
15;20;5.9;tt0056751
15;21;7.8;tt0056751
15;22;7.7;tt0056751
15;23;7.6;tt0056751
15;24;7.6;tt0056751
15;25;7.5;tt0056751
15;26;7.4;tt0056751
16;1;7.6;tt0056751
16;2;7.6;tt0056751
16;3;7.6;tt0056751
16;4;7.7;tt0056751
16;5;7.8;tt0056751
16;6;8.0;tt0056751
16;7;7.9;tt0056751
16;8;8.1;tt0056751
16;9;7.7;tt0056751
16;10;7.8;tt0056751
16;11;7.8;tt0056751
16;12;7.7;tt0056751
16;13;7.5;tt0056751
16;14;7.6;tt0056751
16;15;7.6;tt0056751
16;16;7.6;tt0056751
16;17;6.7;tt0056751
16;18;6.6;tt0056751
16;19;6.6;tt0056751
16;20;6.7;tt0056751
16;21;7.2;tt0056751
16;22;7.3;tt0056751
16;23;7.2;tt0056751
16;24;7.2;tt0056751
16;25;7.2;tt0056751
16;26;7.1;tt0056751
17;1;7.5;tt0056751
17;2;7.5;tt0056751
17;3;7.4;tt0056751
17;4;7.4;tt0056751
17;5;8.9;tt0056751
17;6;8.9;tt0056751
17;7;8.9;tt0056751
17;8;9.0;tt0056751
17;9;7.1;tt0056751
17;10;6.7;tt0056751
17;11;6.9;tt0056751
17;12;7.0;tt0056751
17;13;7.2;tt0056751
17;14;7.1;tt0056751
17;15;7.2;tt0056751
17;16;7.1;tt0056751
17;17;6.2;tt0056751
17;18;6.2;tt0056751
17;19;6.1;tt0056751
17;20;6.3;tt0056751
18;1;6.7;tt0056751
18;2;6.7;tt0056751
18;3;6.7;tt0056751
18;4;6.7;tt0056751
18;5;6.6;tt0056751
18;6;6.6;tt0056751
18;7;6.4;tt0056751
18;8;6.3;tt0056751
18;9;7.3;tt0056751
18;10;7.3;tt0056751
18;11;7.3;tt0056751
18;12;7.3;tt0056751
18;13;7.6;tt0056751
18;14;7.6;tt0056751
18;15;7.6;tt0056751
18;16;7.7;tt0056751
18;17;7.6;tt0056751
18;18;7.6;tt0056751
18;19;7.5;tt0056751
18;20;7.5;tt0056751
18;21;7.9;tt0056751
18;22;7.8;tt0056751
18;23;7.8;tt0056751
18;24;8.0;tt0056751
18;25;7.9;tt0056751
18;26;7.8;tt0056751
18;27;7.8;tt0056751
18;28;8.1;tt0056751
19;1;7.5;tt0056751
19;2;7.1;tt0056751
19;3;7.4;tt0056751
19;4;7.5;tt0056751
19;5;6.9;tt0056751
19;6;7.0;tt0056751
19;7;7.0;tt0056751
19;8;6.9;tt0056751
19;9;7.6;tt0056751
19;10;7.6;tt0056751
19;11;7.5;tt0056751
19;12;7.5;tt0056751
19;13;7.7;tt0056751
19;14;7.6;tt0056751
19;15;7.6;tt0056751
19;16;7.6;tt0056751
19;17;7.4;tt0056751
19;18;7.2;tt0056751
19;19;8.4;tt0056751
19;20;8.4;tt0056751
19;21;8.5;tt0056751
19;22;8.8;tt0056751
19;23;6.2;tt0056751
19;24;5.9;tt0056751
19;25;5.9;tt0056751
19;26;5.8;tt0056751
20;1;6.9;tt0056751
20;2;7.1;tt0056751
20;3;7.0;tt0056751
20;4;7.1;tt0056751
20;5;7.1;tt0056751
20;6;7.2;tt0056751
20;7;7.2;tt0056751
20;8;7.1;tt0056751
20;9;7.7;tt0056751
20;10;7.9;tt0056751
20;11;7.7;tt0056751
20;12;7.8;tt0056751
20;13;6.5;tt0056751
20;14;6.4;tt0056751
20;15;6.2;tt0056751
20;16;6.3;tt0056751
20;17;8.0;tt0056751
20;18;8.1;tt0056751
20;19;8.0;tt0056751
20;20;8.1;tt0056751
20;21;6.5;tt0056751
20;22;6.4;tt0056751
20;23;8.1;tt0056751
21;1;6.4;tt0056751
21;2;6.4;tt0056751
21;3;6.5;tt0056751
21;4;6.6;tt0056751
21;5;7.2;tt0056751
21;6;7.2;tt0056751
21;7;7.1;tt0056751
21;8;7.2;tt0056751
21;9;7.2;tt0056751
21;10;7.2;tt0056751
21;11;7.8;tt0056751
21;12;7.9;tt0056751
21;13;7.4;tt0056751
21;14;7.6;tt0056751
21;15;7.5;tt0056751
21;16;7.5;tt0056751
21;17;8.7;tt0056751
21;18;8.7;tt0056751
21;19;8.9;tt0056751
21;20;9.1;tt0056751
21;21;5.2;tt0056751
21;22;5.3;tt0056751
21;23;5.3;tt0056751
21;24;5.2;tt0056751
22;1;7.0;tt0056751
22;2;6.8;tt0056751
22;3;7.8;tt0056751
22;4;7.7;tt0056751
22;5;7.0;tt0056751
22;6;6.8;tt0056751
22;7;7.5;tt0056751
22;8;7.5;tt0056751
22;9;7.4;tt0056751
22;10;5.6;tt0056751
22;11;5.4;tt0056751
22;12;7.9;tt0056751
22;13;8.0;tt0056751
23;1;7.2;tt0056751
23;2;7.0;tt0056751
23;3;7.0;tt0056751
23;4;6.9;tt0056751
23;5;7.2;tt0056751
23;6;7.2;tt0056751
23;7;7.1;tt0056751
23;8;7.6;tt0056751
23;9;7.0;tt0056751
23;10;6.9;tt0056751
23;11;6.9;tt0056751
23;12;6.9;tt0056751
23;13;7.5;tt0056751
23;14;6.9;tt0056751
24;1;5.1;tt0056751
24;2;5.0;tt0056751
24;3;4.9;tt0056751
24;4;4.8;tt0056751
24;5;6.3;tt0056751
24;6;6.2;tt0056751
24;7;6.2;tt0056751
24;8;6.1;tt0056751
24;9;6.0;tt0056751
24;10;5.9;tt0056751
24;11;5.9;tt0056751
24;12;6.4;tt0056751
24;13;6.4;tt0056751
24;14;6.6;tt0056751
25;1;8.6;tt0056751
25;2;8.7;tt0056751
25;3;8.6;tt0056751
25;4;8.7;tt0056751
25;5;6.8;tt0056751
25;6;6.7;tt0056751
25;7;6.9;tt0056751
25;8;6.5;tt0056751
25;9;6.5;tt0056751
25;10;6.4;tt0056751
25;11;7.4;tt0056751
25;12;7.4;tt0056751
25;13;7.4;tt0056751
25;14;7.4;tt0056751
26;1;7.3;tt0056751
26;2;7.4;tt0056751
26;3;7.5;tt0056751
26;4;7.6;tt0056751
26;5;7.4;tt0056751
26;6;7.4;tt0056751
26;7;7.4;tt0056751
26;8;8.3;tt0056751
26;9;8.3;tt0056751
26;10;8.4;tt0056751
26;11;8.4;tt0056751
26;12;7.7;tt0056751
26;13;7.7;tt0056751
26;14;7.9;tt0056751
1;1;7.8;tt0387199
1;2;7.8;tt0387199
1;3;8.2;tt0387199
1;4;8.0;tt0387199
1;5;8.3;tt0387199
1;6;8.3;tt0387199
1;7;8.3;tt0387199
1;8;8.4;tt0387199
2;1;8.2;tt0387199
2;2;8.7;tt0387199
2;3;8.3;tt0387199
2;4;8.6;tt0387199
2;5;8.3;tt0387199
2;6;8.5;tt0387199
2;7;9.0;tt0387199
2;8;8.2;tt0387199
2;9;8.6;tt0387199
2;10;8.6;tt0387199
2;11;8.2;tt0387199
2;12;8.4;tt0387199
2;13;9.2;tt0387199
2;14;8.8;tt0387199
3;1;8.6;tt0387199
3;2;9.2;tt0387199
3;3;7.9;tt0387199
3;4;8.2;tt0387199
3;5;8.6;tt0387199
3;6;8.8;tt0387199
3;7;8.4;tt0387199
3;8;8.8;tt0387199
3;9;9.1;tt0387199
3;10;8.6;tt0387199
3;11;8.6;tt0387199
3;12;8.8;tt0387199
3;13;8.3;tt0387199
3;14;8.3;tt0387199
3;15;8.7;tt0387199
3;16;8.6;tt0387199
3;17;8.5;tt0387199
3;18;9.0;tt0387199
3;19;8.5;tt0387199
3;20;8.8;tt0387199
4;1;9.0;tt0387199
4;2;8.2;tt0387199
4;3;8.3;tt0387199
4;4;8.7;tt0387199
4;5;8.5;tt0387199
4;6;8.3;tt0387199
4;7;8.7;tt0387199
4;8;8.2;tt0387199
4;9;8.3;tt0387199
4;10;8.3;tt0387199
4;11;8.2;tt0387199
4;12;8.8;tt0387199
5;1;8.3;tt0387199
5;2;8.1;tt0387199
5;3;8.9;tt0387199
5;4;8.5;tt0387199
5;5;8.5;tt0387199
5;6;8.1;tt0387199
5;7;9.0;tt0387199
5;8;8.8;tt0387199
5;9;8.1;tt0387199
5;10;8.2;tt0387199
5;11;8.9;tt0387199
5;12;9.2;tt0387199
6;1;8.5;tt0387199
6;2;8.4;tt0387199
6;3;8.0;tt0387199
6;4;7.9;tt0387199
6;5;8.1;tt0387199
6;6;8.0;tt0387199
6;7;8.2;tt0387199
6;8;8.3;tt0387199
6;9;8.1;tt0387199
6;10;8.2;tt0387199
6;11;8.3;tt0387199
6;12;9.3;tt0387199
7;1;8.1;tt0387199
7;2;8.0;tt0387199
7;3;7.7;tt0387199
7;4;8.0;tt0387199
7;5;8.3;tt0387199
7;6;8.1;tt0387199
7;7;8.0;tt0387199
7;8;7.9;tt0387199
7;9;8.1;tt0387199
7;10;9.0;tt0387199
8;1;8.2;tt0387199
8;2;8.0;tt0387199
8;3;8.1;tt0387199
8;4;7.9;tt0387199
8;5;8.1;tt0387199
8;6;7.9;tt0387199
8;7;8.5;tt0387199
8;8;8.8;tt0387199
1;1;8.3;tt0362192
1;2;8.3;tt0362192
1;3;8.4;tt0362192
1;4;8.3;tt0362192
1;5;8.6;tt0362192
1;6;8.6;tt0362192
1;1;7.1;tt6205862
1;2;6.5;tt6205862
1;1;8.2;tt1442437
1;2;8.2;tt1442437
1;3;8.0;tt1442437
1;4;8.3;tt1442437
1;5;8.3;tt1442437
1;6;7.9;tt1442437
1;7;8.1;tt1442437
1;8;8.0;tt1442437
1;9;8.7;tt1442437
1;10;8.2;tt1442437
1;11;8.0;tt1442437
1;12;7.9;tt1442437
1;13;8.1;tt1442437
1;14;8.1;tt1442437
1;15;8.7;tt1442437
1;16;8.0;tt1442437
1;17;7.9;tt1442437
1;18;8.1;tt1442437
1;19;7.9;tt1442437
1;20;7.8;tt1442437
1;21;7.9;tt1442437
1;22;8.3;tt1442437
1;23;8.5;tt1442437
1;24;8.6;tt1442437
2;1;8.1;tt1442437
2;2;8.1;tt1442437
2;3;7.8;tt1442437
2;4;8.1;tt1442437
2;5;8.3;tt1442437
2;6;8.6;tt1442437
2;7;7.8;tt1442437
2;8;8.4;tt1442437
2;9;7.7;tt1442437
2;10;7.6;tt1442437
2;11;8.2;tt1442437
2;12;7.9;tt1442437
2;13;9.0;tt1442437
2;14;8.1;tt1442437
2;15;7.6;tt1442437
2;16;8.1;tt1442437
2;17;7.8;tt1442437
2;18;8.3;tt1442437
2;19;8.3;tt1442437
2;20;8.1;tt1442437
2;21;8.1;tt1442437
2;22;8.2;tt1442437
2;23;8.2;tt1442437
2;24;8.1;tt1442437
3;1;8.0;tt1442437
3;2;8.2;tt1442437
3;3;8.2;tt1442437
3;4;7.9;tt1442437
3;5;7.9;tt1442437
3;6;7.8;tt1442437
3;7;8.2;tt1442437
3;8;7.9;tt1442437
3;9;7.9;tt1442437
3;10;8.1;tt1442437
3;11;7.9;tt1442437
3;12;7.7;tt1442437
3;13;8.5;tt1442437
3;14;8.0;tt1442437
3;15;8.1;tt1442437
3;16;7.9;tt1442437
3;17;8.1;tt1442437
3;18;7.6;tt1442437
3;19;7.8;tt1442437
3;20;7.7;tt1442437
3;21;7.8;tt1442437
3;22;8.2;tt1442437
3;23;8.0;tt1442437
3;24;8.6;tt1442437
4;1;8.3;tt1442437
4;2;8.6;tt1442437
4;3;8.1;tt1442437
4;4;7.7;tt1442437
4;5;8.0;tt1442437
4;6;7.9;tt1442437
4;7;8.5;tt1442437
4;8;8.2;tt1442437
4;9;7.8;tt1442437
4;10;7.8;tt1442437
4;11;8.1;tt1442437
4;12;8.4;tt1442437
4;13;8.9;tt1442437
4;14;7.6;tt1442437
4;15;7.8;tt1442437
4;16;7.4;tt1442437
4;17;8.1;tt1442437
4;18;7.7;tt1442437
4;19;7.9;tt1442437
4;20;7.8;tt1442437
4;21;7.7;tt1442437
4;22;7.8;tt1442437
4;23;7.8;tt1442437
4;24;8.2;tt1442437
5;1;8.1;tt1442437
5;2;7.9;tt1442437
5;3;7.6;tt1442437
5;4;7.8;tt1442437
5;5;8.1;tt1442437
5;6;7.7;tt1442437
5;7;7.9;tt1442437
5;8;7.7;tt1442437
5;9;7.6;tt1442437
5;10;7.9;tt1442437
5;11;7.6;tt1442437
5;12;8.5;tt1442437
5;13;8.2;tt1442437
5;14;8.1;tt1442437
5;15;7.7;tt1442437
5;16;7.8;tt1442437
5;17;8.0;tt1442437
5;18;9.2;tt1442437
5;19;7.8;tt1442437
5;20;8.1;tt1442437
5;21;7.6;tt1442437
5;22;8.4;tt1442437
5;23;8.2;tt1442437
5;24;8.6;tt1442437
6;1;8.1;tt1442437
6;2;8.0;tt1442437
6;3;7.9;tt1442437
6;4;8.0;tt1442437
6;5;8.0;tt1442437
6;6;7.7;tt1442437
6;7;8.2;tt1442437
6;8;8.4;tt1442437
6;9;7.7;tt1442437
6;10;8.2;tt1442437
6;11;8.3;tt1442437
6;12;7.8;tt1442437
6;13;7.6;tt1442437
6;14;7.9;tt1442437
6;15;8.0;tt1442437
6;16;9.5;tt1442437
6;17;7.9;tt1442437
6;18;7.5;tt1442437
6;19;7.7;tt1442437
6;20;8.2;tt1442437
6;21;7.9;tt1442437
6;22;8.2;tt1442437
6;23;8.4;tt1442437
6;24;8.8;tt1442437
7;1;7.9;tt1442437
7;2;7.9;tt1442437
7;3;8.0;tt1442437
7;4;7.8;tt1442437
7;5;7.6;tt1442437
7;6;7.6;tt1442437
7;7;8.7;tt1442437
7;8;7.9;tt1442437
7;9;8.4;tt1442437
7;10;7.7;tt1442437
7;11;8.1;tt1442437
7;12;7.6;tt1442437
7;13;7.8;tt1442437
7;14;8.2;tt1442437
7;15;7.7;tt1442437
7;16;8.2;tt1442437
7;17;7.8;tt1442437
7;18;8.7;tt1442437
7;19;7.8;tt1442437
7;20;7.6;tt1442437
7;21;8.1;tt1442437
7;22;8.3;tt1442437
8;1;8.1;tt1442437
8;2;7.7;tt1442437
8;3;7.5;tt1442437
8;4;7.7;tt1442437
8;5;7.7;tt1442437
8;6;7.3;tt1442437
8;7;7.4;tt1442437
8;8;8.4;tt1442437
8;9;7.3;tt1442437
8;10;7.4;tt1442437
8;11;7.3;tt1442437
8;12;7.9;tt1442437
8;13;7.3;tt1442437
8;14;7.2;tt1442437
8;15;6.8;tt1442437
8;16;7.2;tt1442437
8;17;7.6;tt1442437
8;18;7.5;tt1442437
8;19;7.4;tt1442437
8;20;5.9;tt1442437
8;21;7.7;tt1442437
8;22;7.8;tt1442437
9;1;7.8;tt1442437
9;2;7.3;tt1442437
9;3;7.4;tt1442437
9;4;7.0;tt1442437
9;5;7.3;tt1442437
9;6;7.3;tt1442437
9;7;7.6;tt1442437
9;8;7.4;tt1442437
9;9;7.3;tt1442437
9;10;7.2;tt1442437
9;11;7.1;tt1442437
9;12;7.4;tt1442437
9;13;7.3;tt1442437
9;14;7.4;tt1442437
9;15;6.9;tt1442437
9;16;7.4;tt1442437
9;17;7.3;tt1442437
9;18;8.1;tt1442437
9;19;7.0;tt1442437
9;20;7.4;tt1442437
9;21;7.5;tt1442437
9;22;6.5;tt1442437
10;1;6.7;tt1442437
10;2;8.1;tt1442437
10;3;7.3;tt1442437
10;4;7.4;tt1442437
10;5;7.4;tt1442437
10;6;7.6;tt1442437
10;7;7.5;tt1442437
10;8;7.4;tt1442437
10;9;7.7;tt1442437
10;10;7.5;tt1442437
10;11;7.1;tt1442437
10;12;6.8;tt1442437
10;13;6.9;tt1442437
10;14;7.4;tt1442437
10;15;7.1;tt1442437
10;16;6.9;tt1442437
10;17;7.1;tt1442437
10;18;7.3;tt1442437
10;19;7.5;tt1442437
10;20;8.0;tt1442437
10;21;7.0;tt1442437
10;22;8.7;tt1442437
1;1;8.1;tt0074028
1;2;8.0;tt0074028
1;3;7.2;tt0074028
1;4;7.7;tt0074028
1;5;8.4;tt0074028
1;6;6.8;tt0074028
1;7;7.7;tt0074028
1;8;7.9;tt0074028
1;9;7.3;tt0074028
1;10;7.9;tt0074028
1;11;8.0;tt0074028
1;12;8.1;tt0074028
1;13;7.6;tt0074028
1;14;7.9;tt0074028
1;15;7.8;tt0074028
1;16;7.8;tt0074028
1;17;7.8;tt0074028
1;18;7.9;tt0074028
1;19;8.7;tt0074028
1;20;7.6;tt0074028
1;21;7.8;tt0074028
1;22;7.9;tt0074028
1;23;7.5;tt0074028
1;24;7.8;tt0074028
2;1;8.4;tt0074028
2;2;7.9;tt0074028
2;3;8.3;tt0074028
2;4;8.2;tt0074028
2;5;7.8;tt0074028
2;6;7.6;tt0074028
2;7;8.2;tt0074028
2;8;8.6;tt0074028
2;9;8.4;tt0074028
2;10;7.9;tt0074028
2;11;8.3;tt0074028
2;12;8.3;tt0074028
2;13;7.9;tt0074028
2;14;7.6;tt0074028
2;15;7.9;tt0074028
2;16;7.7;tt0074028
2;17;7.7;tt0074028
2;18;7.8;tt0074028
2;19;8.6;tt0074028
2;20;8.0;tt0074028
2;21;8.3;tt0074028
2;22;8.0;tt0074028
2;23;6.8;tt0074028
2;24;6.5;tt0074028
3;1;7.5;tt0074028
3;2;7.9;tt0074028
3;3;8.0;tt0074028
3;4;8.4;tt0074028
3;5;7.8;tt0074028
3;6;7.8;tt0074028
3;7;8.7;tt0074028
3;8;8.2;tt0074028
3;9;6.3;tt0074028
3;10;8.2;tt0074028
3;11;8.1;tt0074028
3;12;7.8;tt0074028
3;13;8.0;tt0074028
3;14;7.3;tt0074028
3;15;8.1;tt0074028
3;16;8.7;tt0074028
3;17;7.8;tt0074028
3;18;7.9;tt0074028
3;19;8.0;tt0074028
3;20;7.9;tt0074028
3;21;8.2;tt0074028
3;22;8.2;tt0074028
3;23;7.6;tt0074028
3;24;8.0;tt0074028
4;1;8.4;tt0074028
4;2;8.0;tt0074028
4;3;8.1;tt0074028
4;4;8.1;tt0074028
4;5;8.1;tt0074028
4;6;8.1;tt0074028
4;7;8.4;tt0074028
4;8;7.9;tt0074028
4;9;8.2;tt0074028
4;10;8.3;tt0074028
4;11;8.3;tt0074028
4;12;8.3;tt0074028
4;13;8.3;tt0074028
4;14;6.9;tt0074028
4;15;8.1;tt0074028
4;16;8.5;tt0074028
4;17;8.3;tt0074028
4;18;6.4;tt0074028
4;19;8.6;tt0074028
4;20;6.4;tt0074028
4;21;8.2;tt0074028
4;22;8.4;tt0074028
4;23;8.3;tt0074028
4;24;8.6;tt0074028
5;1;8.2;tt0074028
5;2;7.8;tt0074028
5;3;8.2;tt0074028
5;4;8.4;tt0074028
5;5;8.5;tt0074028
5;6;8.3;tt0074028
5;7;8.5;tt0074028
5;8;8.3;tt0074028
5;9;7.3;tt0074028
5;10;8.0;tt0074028
5;11;8.3;tt0074028
5;12;8.5;tt0074028
5;13;8.5;tt0074028
5;14;8.1;tt0074028
5;15;8.9;tt0074028
5;16;8.2;tt0074028
5;17;8.3;tt0074028
5;18;5.9;tt0074028
5;19;8.3;tt0074028
5;20;8.3;tt0074028
5;21;8.7;tt0074028
5;22;8.4;tt0074028
5;23;8.4;tt0074028
5;24;8.3;tt0074028
1;1;8.7;tt7259746
1;2;8.1;tt7259746
1;3;7.6;tt7259746
1;4;9.1;tt7259746
1;5;8.2;tt7259746
1;6;7.7;tt7259746
1;7;7.7;tt7259746
1;8;8.0;tt7259746
2;1;8.9;tt7259746
2;2;8.7;tt7259746
2;3;7.9;tt7259746
2;4;8.1;tt7259746
2;5;8.3;tt7259746
2;6;7.1;tt7259746
2;7;7.9;tt7259746
2;8;7.7;tt7259746
3;1;8.6;tt7259746
3;2;8.3;tt7259746
3;3;9.5;tt7259746
3;4;8.4;tt7259746
3;5;9.2;tt7259746
3;6;9.0;tt7259746
3;7;8.0;tt7259746
3;8;7.5;tt7259746
1;1;7.8;tt3230854
1;2;7.8;tt3230854
1;3;8.1;tt3230854
1;4;8.8;tt3230854
1;5;7.9;tt3230854
1;6;8.1;tt3230854
1;7;8.0;tt3230854
1;8;8.7;tt3230854
1;9;8.7;tt3230854
1;10;8.8;tt3230854
2;1;8.3;tt3230854
2;2;8.9;tt3230854
2;3;8.4;tt3230854
2;4;9.0;tt3230854
2;5;9.5;tt3230854
2;6;8.6;tt3230854
2;7;8.2;tt3230854
2;8;8.3;tt3230854
2;9;8.3;tt3230854
2;10;8.4;tt3230854
2;11;8.8;tt3230854
2;12;8.6;tt3230854
2;13;8.9;tt3230854
3;1;8.9;tt3230854
3;2;9.0;tt3230854
3;3;9.0;tt3230854
3;4;9.0;tt3230854
3;5;9.5;tt3230854
3;6;9.5;tt3230854
3;7;8.7;tt3230854
3;8;9.3;tt3230854
3;9;8.6;tt3230854
3;10;9.1;tt3230854
3;11;8.8;tt3230854
3;12;9.1;tt3230854
3;13;9.5;tt3230854
1;1;7.9;tt2467372
1;2;7.7;tt2467372
1;3;7.7;tt2467372
1;4;7.8;tt2467372
1;5;8.1;tt2467372
1;6;8.5;tt2467372
1;7;8.2;tt2467372
1;8;7.9;tt2467372
1;9;7.8;tt2467372
1;10;8.3;tt2467372
1;11;8.3;tt2467372
1;12;8.2;tt2467372
1;13;8.8;tt2467372
1;14;7.8;tt2467372
1;15;8.3;tt2467372
1;16;8.6;tt2467372
1;17;8.0;tt2467372
1;18;7.8;tt2467372
1;19;8.5;tt2467372
1;20;7.8;tt2467372
1;21;8.3;tt2467372
1;22;9.0;tt2467372
2;1;8.3;tt2467372
2;2;7.9;tt2467372
2;3;8.3;tt2467372
2;4;8.8;tt2467372
2;5;8.3;tt2467372
2;6;8.3;tt2467372
2;7;7.9;tt2467372
2;8;8.1;tt2467372
2;9;8.3;tt2467372
2;10;8.3;tt2467372
2;11;8.0;tt2467372
2;12;8.4;tt2467372
2;13;8.1;tt2467372
2;14;7.9;tt2467372
2;15;8.3;tt2467372
2;16;8.1;tt2467372
2;17;8.3;tt2467372
2;18;8.0;tt2467372
2;19;8.0;tt2467372
2;20;7.9;tt2467372
2;21;8.1;tt2467372
2;22;8.6;tt2467372
2;23;9.1;tt2467372
3;1;8.4;tt2467372
3;2;7.8;tt2467372
3;3;8.0;tt2467372
3;4;8.6;tt2467372
3;5;9.0;tt2467372
3;6;7.9;tt2467372
3;7;7.9;tt2467372
3;8;8.2;tt2467372
3;9;8.0;tt2467372
3;10;8.8;tt2467372
